,Nr,xNi,T,t,Ms,cfrac,mipd
73,301.0,0.5095015446376056,727.2226092591882,-2684.130100160837,282.99854707999987,0.0360082169117362,2.519511191468976e-08
74,307.0,0.5248212586995215,729.191533960402,-3072.234683856368,317.5364692418525,0.3161684084692862,1.85989716308308e-08
75,364.0,0.5235140639776364,695.6377763301134,-3430.197601765394,333.8730696163781,0.316442495314305,8.199085437358792e-09
76,398.0,0.5166190696507692,685.0604278594255,-2079.8978716135025,283.71531980468126,0.1478078037324634,6.88109338554329e-09
77,270.0,0.5164292840426787,662.601158991456,-2891.841134056449,277.1292785572108,0.1357098513508352,5.054925789070243e-09
78,274.0,0.5086265131318942,692.7594508975744,-3518.2839442044497,312.1573329467726,0.0699240861748039,1.0314462923860772e-08
79,289.0,0.512477707164362,713.9018451049924,-3394.80665512383,326.86229746702577,0.1488578173289407,1.3364993333123536e-08
80,342.0,0.520773532926105,693.8012905046344,-2005.8269899338484,275.6497010377139,0.2021224234875829,7.962392258911518e-09
81,386.0,0.5081718451343477,697.8794562071562,-3098.19516800344,301.7863148109625,0.0461869283698439,1.226626421799886e-08
82,402.0,0.5089530915673822,655.1894246786833,-2312.586296349764,273.4565492438491,0.0125817347515488,6.671392550276868e-09
83,422.0,0.5180487340781837,690.4396676644683,-2780.502423271537,322.20370953800744,0.2230911315139921,7.451099948398015e-09
84,433.0,0.515747281103395,734.9868072941899,-3023.8833602517843,312.478200338383,0.1758390947436125,2.2479544532556345e-08
85,284.0,0.5264945833338425,677.3086225241423,-3244.296722486615,303.9764834683216,0.3250299937677458,6.0286887524209846e-09
86,321.0,0.5128466929588467,739.2859730497003,-2194.816644117236,263.4641749335979,0.0604321833670102,2.9174059326668863e-08
87,328.0,0.536049288935028,688.0816880986094,-3290.940206497908,278.3537730887135,0.4451102800735,7.543739173012495e-09
88,366.0,0.5145186074217781,670.9931495040655,-2262.2856203466654,271.53508251875286,0.097903512682817,5.835994790353664e-09
89,369.0,0.5167565849144012,723.0260498449206,-1135.7884850353005,161.2263007988226,0.0529754095523355,1.7612102686386662e-08
90,391.0,0.5384154370846227,727.6001919806004,-3233.5898000746965,233.3762564381147,0.4519022926378845,1.9954561621055543e-08
91,400.0,0.5403764433041215,683.0603698641062,-3476.961939409375,213.6968335530427,0.4763236959084067,7.703393377340253e-09
92,412.0,0.5262382263876498,699.8786487430334,-2601.1025078594685,305.5082851439019,0.3229795735818269,8.997017469521501e-09
93,337.0,0.5150338579714299,749.0463599935174,-3208.9331410825253,281.0906781089861,0.1193907650369651,3.8659021588725365e-08
94,361.0,0.5198984818905592,726.3857901096344,-2844.8839589953423,320.68686436653843,0.2480473369398001,1.6769713385328958e-08
95,379.0,0.5328684606589377,711.0970024764538,-3169.1872023046017,313.9697197752489,0.4307312709424547,1.1911267185055969e-08
96,393.0,0.5219948130985722,742.3262946307659,-3508.006175234914,312.840805113873,0.2687714799818991,2.8367094409481186e-08
97,382.0,0.5137190052913502,680.9365846961737,-3051.3474002480507,319.1287951390769,0.1556031697259254,6.592367765311934e-09
98,395.0,0.5299685250455514,714.400417804718,-2394.4834984838963,251.4977841269167,0.3246505702653247,1.3001183384461097e-08
99,446.0,0.5127974190190434,702.2515849769115,-1338.5977551341057,253.7488734104796,0.0475556441102361,1.0747412959944336e-08
100,452.0,0.5334200043044984,671.549378298223,-3542.928486317396,207.49729071797657,0.3563726523081647,6.328788299560612e-09
101,461.0,0.5102163623506203,741.2880565598607,-1995.5492209643128,257.63015400969783,0.0105019407135709,4.374114747995012e-08
