Unnamed: 0,Nr,xNi,T,t,Ms,cfrac,mipd
196,10736.0,0.5262567417602987,705.4919990152121,-2376.979821547866,291.00346386815147,0.3061634632964582,1.0141496713571654e-08
197,10738.0,0.5114679057197645,651.332323178649,-3518.415318801999,283.3800135737848,0.0672019870100814,4.796907234423162e-09
198,1074.0,0.5120366399362684,672.0188070088625,-1501.0516550391912,242.1799096250822,0.0224116957364184,7.4472489791365375e-09
199,10741.0,0.5206837464403361,716.1810734495521,-2095.513481274247,294.27191209459613,0.2248870046358835,1.2773389305601346e-08
200,10748.0,0.5401612140098587,688.7708696350455,-3203.731482848525,176.54516165236495,0.4617844301496817,8.744559874636982e-09
201,10750.0,0.508456377806142,667.819308899343,-2487.7144921571016,285.78109240962624,0.0242319303645804,7.073651016215274e-09
202,10752.0,0.5226702467631549,688.4981734678149,-2302.625249326229,282.8785618506725,0.2408505175449628,7.225137796822947e-09
203,10754.0,0.5148683197842912,668.0844492837787,-3382.6527647674084,313.4484536234127,0.1642372203876685,5.363855093097613e-09
204,10757.0,0.5168765177112072,729.4175747781992,-2246.1657352745533,294.32835640437526,0.1668130475434193,1.855796383974736e-08
205,10770.0,0.5137035707291215,709.365925565362,-1923.4314534813168,291.5714774822108,0.1142012106209999,1.1512738408633704e-08
206,10775.0,0.5304105001594872,712.7685726806521,-2541.972019895911,273.03931407868095,0.3512983305488374,1.2323699758046305e-08
207,10782.0,0.5106920212740078,692.39556979388,-2729.154596105218,309.1940916131392,0.0958752687817017,8.887637779747424e-09
208,10785.0,0.5100912136211991,720.5679810792208,-1838.918986916542,272.93067066846504,0.0297869053494694,1.933801908830996e-08
209,10786.0,0.5164395633991807,689.9169074743986,-1574.6411439031365,243.96005509371912,0.0965877211560706,7.957329519876269e-09
210,10792.0,0.5296600159397349,684.2519814521074,-3432.4554584920406,316.81931451202075,0.3864022289439406,6.805866376578612e-09
211,10794.0,0.5219465437717736,678.9004630595446,-2350.230248272419,260.89435840136446,0.2035747316980095,6.34301800145663e-09
212,10797.0,0.512709985836409,733.6124901100993,-2813.4753853082657,296.8336980378447,0.1070196690491618,2.37522842700299e-08
213,1080.0,0.5311627162480728,673.8126831501722,-3393.5278348624706,259.3748275387076,0.3505902000784371,6.0384297674674925e-09
214,10805.0,0.519766233144328,711.3748102635145,-1694.765742123127,260.9286687363236,0.1685206968032298,1.1544138925231284e-08
215,10810.0,0.5178810712462292,697.6196752116084,-3141.922242566943,331.7157705668345,0.2332677357369513,8.516524681352796e-09
216,10815.0,0.5234317559516057,724.4635463505983,-3197.942142561078,327.59866568997967,0.3078890449963472,1.6050051341774794e-08
217,10817.0,0.509727228092961,730.9176176041365,-3301.03671848774,290.1209394812964,0.0508548267838602,2.7827345917907303e-08
218,1082.0,0.5177796588931233,683.0345290154219,-2283.623944222927,291.0558038029719,0.1760290738370427,6.583245536552344e-09
219,10820.0,0.5379052573768422,691.1666410788894,-3019.5773385465145,185.46918941494187,0.4253366278725932,8.940367396496623e-09
220,10824.0,0.5292714812420309,703.9180242270231,-2199.6835492551327,204.72889036317656,0.2848893391299635,1.0711352297634234e-08
