TargetHeight,WallThickness,AveragePerimeter,x1,x2,x3,x4,x5,x6,x7,x8,Modulus,PlateauStrength,CriticalEfficiency,CriticalStress
18.99999113842663,0.530171583,273.0,0.0,0.0,0.299780508,0.761210485,0.986045866,2.35619449,0.0,0.0,246.612189,25.09886779,0.132444553,0.941833153
18.999989885522435,0.530171583,273.0,0.0,0.299780508,0.0,0.986045866,0.986045866,0.0,0.0,0.0,246.612189,25.09886779,0.322022708,0.9203732
19.000009962647155,0.795257374,182.0,0.0,1.075457767,1.075457767,0.716971845,0.806593325,0.0,0.0,0.0,38.83854229,7.019556438,0.357241521,0.235984152
26.321595021094264,0.773337485,95.13534782,40.31722985,0.135654648,0.990933569,-0.225546379,0.261307823,1.62862183,0.140598009,0.033908979,1355.943473,61.57948594,0.735366585,1.335516339
18.999996148185787,0.610703975,237.0,0.0,0.995400161,0.568800092,0.137600185,-0.288999885,0.0,0.0,0.0,19.68055377,3.45640247,0.448806842,0.012557029
27.75125991462299,0.710806862,124.1856272,96.79857613,0.466056281,0.91016305,-0.118671462,0.159891544,1.663316719,0.164402474,0.043778038,204.1142207,20.13874012,0.49724851,0.199535302
18.71850890080032,0.667323691,99.96817395,0.0,0.510121888,0.510121888,-0.365477305,-0.365477305,0.262980161,0.0,0.0,144.6848891,22.3286634,0.387729661,5.350374133
14.15503195864878,0.731947935,133.6661765,0.0,0.55980399,0.55980399,-0.239560034,-0.239560034,0.226700198,0.0,0.0,46.86794453,9.353690482,0.425177471,0.267590162
24.99999428553699,0.998282229,66.78138177,8.988726541,0.457181587,0.754244577,0.420506427,0.493059487,2.227190223,0.936401648,0.017925415,721.994285,47.78589527,0.410755061,9.816706183
26.484672194941204,0.802459753,94.25025077,40.31189348,0.138060926,0.985881464,-0.2128323,0.240388036,1.537036259,0.152426348,0.032982034,1383.274865,61.7968908,0.72716697,1.611667167
19.000004870661027,0.526315789,275.0,0.0,0.275457776,0.192820443,0.964102215,0.991647992,0.0,3.141592654,0.105263158,9.11924039,1.84382571,0.161540704,0.241759408
18.928651709161947,0.597406862,207.4904513,0.0,0.372818214,0.372818214,0.774828088,0.774828088,0.0,0.0,0.0,1008.918251,40.00674676,0.321400526,3.04223576
25.80032102071096,0.846279335,91.71747598,71.45482242,0.319158873,0.906124472,-0.170684623,0.065085608,1.88531711,0.308229587,0.042824441,1431.090986,62.56561181,0.285427963,0.658898955
26.603947506523507,0.809490769,100.8897589,32.06046477,0.178602795,0.940601819,-0.22723767,0.130482597,1.544460341,0.167405342,0.035213384,1431.090986,62.56561181,0.712309578,1.661553068
18.999998763310007,0.78,185.560054,0.0,0.853200138,0.711000115,0.564200254,-0.146799862,0.0,0.25,0.013157895,42.42890429,8.437766895,0.393247491,0.04107242
18.999983445849104,0.845850163,108.8907553,18.56758117,0.853532741,0.599809577,-0.036416742,-0.093997799,1.353834982,0.0,0.0,781.2189393,50.83665586,0.138867337,1.220282849
27.568887241944115,0.784978509,108.0457799,44.74519966,0.223531896,0.956226995,-0.230262707,0.114870676,1.971707065,0.163839843,0.041544329,1217.576866,58.39182605,0.645454406,1.055894146
