Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Nr,T1,T2,t1,t2,c,sigma_pc,tges,cfrac,M_sigma_pc_0,M_sigma_pc_1,M_sigma_pc_2,M_sigma_pc_3,M_sigma_pc_4,M_sigma_pc_5,M_sigma_pc_6,M_sigma_pc_7,M_sigma_pc_8,M_sigma_pc_9,M_cfrac_0,M_cfrac_1,M_cfrac_2,M_cfrac_3,M_cfrac_4,M_cfrac_5,M_cfrac_6,M_cfrac_7,M_cfrac_8,M_cfrac_9
16143,16143,16143,16143.0,313.29345703125,452.96630859375,2.9289845784505206,2.334050496419271,0.0015216064453125,85.20546387527747,5.263035074869792,-0.0047399483907596,90.46495819091795,83.4730224609375,70.32434844970703,97.71924591064452,57.6225471496582,79.57594299316406,100.68278503417967,50.53932189941406,77.44344329833984,96.56575012207033,0.0047551360912621,0.004454334732145,0.0046853353269398,0.0036944223102182,0.0032762316986918,0.0050328033976256,0.0050328033976256,0.0050328033976256,0.0062663699500262,0.0062663699500262
16144,16144,16144,16144.0,319.54345703125,359.21630859375,2.461797078450521,2.80123799641927,0.0024591064453125,288.96116644544827,5.263035074869792,-0.0093630036461459,271.3495483398437,267.8347473144531,256.7298889160156,248.95079040527344,230.04083251953125,199.7903747558593,159.53338623046875,132.0016632080078,125.15829467773438,96.56575012207033,0.0097509389743208,0.0095657734200358,0.0095733366906642,0.0087455613538622,0.0085570607334375,0.008133640512824,0.008133640512824,0.008133640512824,0.0062663699500262,0.0062663699500262
16145,16145,16145,16145.0,419.54345703125,459.21630859375,4.953463745117188,0.3095713297526041,0.0014591064453125,13.940721694509213,5.263035074869792,-0.0031592532457405,25.40868186950684,34.081275939941406,31.881572723388672,23.19721984863281,28.74800109863281,40.80372619628906,72.09650421142578,46.472782135009766,74.262451171875,96.56575012207033,0.0030898516997694,0.0028808882925659,0.0032165790908038,0.0033576798159629,0.0030126168858259,0.0048260809853672,0.0048260809853672,0.0048260809853672,0.0062663699500262,0.0062663699500262
16146,16146,16146,16146.0,469.54345703125,309.21630859375,1.2159637451171874,4.047071329752604,0.0019591064453125,69.38966038050005,5.263035074869791,-0.0023725226625047,87.22066497802734,51.740360260009766,64.72248840332031,72.43535614013672,91.256103515625,58.72787094116211,86.49409484863281,83.78008270263672,99.71037292480467,96.56575012207033,0.0056589776650071,0.0062768505886197,0.0053234994411468,0.0060516204684972,0.0054310774430632,0.0064798607490956,0.0064798607490956,0.0064798607490956,0.0062663699500262,0.0062663699500262
16147,16147,16147,16147.0,369.54345703125,409.21630859375,3.707630411783854,1.5554046630859375,0.0029591064453125,237.25177308087527,5.263035074869792,-0.0109734182683662,228.40968322753903,229.3023834228516,204.0947723388672,184.0118408203125,191.91392517089844,216.30667114257807,165.9966278076172,191.1374969482422,150.60621643066406,96.56575012207033,0.0110701425001025,0.0110515216365456,0.0116802565753459,0.0114395013079047,0.0123905651271343,0.0097874198108911,0.0097874198108911,0.0097874198108911,0.0062663699500262,0.0062663699500262
16148,16148,16148,16148.0,394.54345703125,334.21630859375,4.330547078450521,2.1783213297526043,0.0027091064453124,205.88651882854808,6.508868408203125,-0.0105586731434037,188.4337615966797,204.6425628662109,211.87136840820312,179.96258544921875,211.55796813964844,159.05313110351562,142.3427734375,160.20529174804688,137.88226318359375,96.56575012207033,0.0108320973813533,0.0106820100918412,0.0100910672917962,0.0100925313308835,0.0103853726759552,0.0089605301618576,0.0089605301618576,0.0089605301618576,0.0062663699500262,0.0062663699500262
16149,16149,16149,16149.0,494.54345703125,434.21630859375,1.8388804117838544,4.669987996419271,0.0017091064453125,22.76331731739662,6.508868408203124,-0.0057944480830043,24.771652221679688,17.280479431152344,17.837181091308594,14.175068855285645,31.74967384338379,40.29109573364258,71.6421890258789,63.762149810791016,86.98641204833984,96.56575012207033,0.0039698225446045,0.0038979065138846,0.0037343099247664,0.0047046500258147,0.0041334070265293,0.0056529711000621,0.0056529711000621,0.0056529711000621,0.0062663699500262,0.0062663699500262
16150,16150,16150,16150.0,444.54345703125,384.21630859375,3.084713745117188,0.9324879964192708,0.0012091064453125,6.981424786101464,4.017201741536458,-5.385089478097213e-05,9.940193176269531,22.122783660888672,23.26972961425781,13.394793510437012,25.117202758789062,24.9563102722168,56.38382339477539,31.911983489990234,61.53849411010742,96.56575012207033,0.0013134856708347,0.0011273875134065,0.001627389807254,0.0020107093732804,0.0020687072537839,0.0039991913363337,0.0039991913363337,0.0039991913363337,0.0062663699500262,0.0062663699500262
16151,16151,16151,16151.0,344.54345703125,484.21630859375,0.5930470784505208,3.4241546630859374,0.0022091064453125,67.22311938443764,4.017201741536458,-0.0070099403048758,79.595703125,88.32918548583984,94.08161926269533,117.10669708251952,87.87972259521484,138.68357849121094,132.91586303710938,106.5265884399414,112.43433380126952,96.56575012207033,0.0072118346579372,0.0074481889605522,0.0079841474071145,0.0073985909111797,0.0069056288339197,0.0073067503981292,0.0073067503981292,0.0073067503981292,0.0062663699500262,0.0062663699500262
16152,16152,16152,16152.0,332.04345703125,321.71630859375,2.773255411783854,4.981446329752604,0.0013341064453125,92.80322432840784,7.754701741536458,-0.003886091441597,85.98763275146484,89.45117950439453,88.64115142822266,113.33019256591795,78.17487335205078,54.45915222167969,83.29132080078125,38.85131072998047,67.90047454833984,96.56575012207033,0.0039865900762379,0.004591581877321,0.0034934431314468,0.0026841945946216,0.0025185518898069,0.0044126361608505,0.0044126361608505,0.0044126361608505,0.0062663699500262,0.0062663699500262
